Title,Creator,Date Original,Subset(Note),Header,Sport,Gender,Topical Subject,Geographic Subject,Chronological Subject,Source,Type(IMT),Type(DCMITYPE),Type(AAT),Digital Collection,Contributing Institution,Archival Collection,Collection Identifier,Barcode,Rights Management,Contact Information,Sublocation,SportsSeasonURI,SportsEventID,Series,Corporate Name Subject,Date Digital,Latitude,Longitude,Personal name,Collection Guide,Folder,Folder name,Category,Image Height,Image Width,Duration,Digitization Specifications,Image Number,Object File Name,Box Barcode,Case / Tray,Sub-set
Gymnastics -- ca. 1987/88,The University of Iowa; The Crowley Company,1987/1988,,Gymnastics -- ca. 1987/88,Women's Gymnastics,Women's,Gymnastics,,1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045762113,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,1987-1988 Iowa Hawkeyes Women's Gymnastics,,,,University of Iowa,,,,,,,,,,,,,,,31858045762113,59/1,001-007
Gymnastics -- ca. 1989 / CMP no 1K0001–1K0079,The University of Iowa; The Crowley Company,1989,,Gymnastics -- ca. 1989 / CMP no 1K0001–1K0079,Women's Gymnastics,Women's,Gymnastics,,1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045762113,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,1989 Iowa Hawkeyes Women's Gymnastics,,,,University of Iowa,,,,,,,,,,,,,,,31858045762113,59/1,008-086
Gymnastics -- ca. 1989 / CMP no  1K0080–1K0160,The University of Iowa; The Crowley Company,1989,,Gymnastics -- ca. 1989 / CMP no  1K0080–1K0160,Women's Gymnastics,Women's,Gymnastics,,1980-1990,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045762113,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,1989 Iowa Hawkeyes Women's Gymnastics,,,,University of Iowa,,,,,,,,,,,,,,,31858045762113,59/1,087-167
Gymnastics -- ca. / CMP no  1K0161–1K0193,The University of Iowa; The Crowley Company,,,Gymnastics -- ca. / CMP no  1K0161–1K0193,Women's Gymnastics,Women's,Gymnastics,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045762113,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Women's Gymnastics,,,,University of Iowa,,,,,,,,,,,,,,,31858045762113,59/1,168-200
Gymnastics -- ca.  / CMP no  1K0194–1K0280,The University of Iowa; The Crowley Company,,,Gymnastics -- ca.  / CMP no  1K0194–1K0280,Women's Gymnastics,Women's,Gymnastics,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045762121,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Women's Gymnastics,,,,University of Iowa,,,,,,,,,,,,,,,31858045762121,59/2,001-087
Gymnastics -- ca.  / CMP no  1K0281–1K0380,The University of Iowa; The Crowley Company,,,Gymnastics -- ca.  / CMP no  1K0281–1K0380,Women's Gymnastics,Women's,Gymnastics,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045762121,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Women's Gymnastics,,,,University of Iowa,,,,,,,,,,,,,,,31858045762121,59/2,088-187
Gymnastics -- ca.  / CMP no 1K0381–1K0400,The University of Iowa; The Crowley Company,,,Gymnastics -- ca.  / CMP no 1K0381–1K0400,Women's Gymnastics,Women's,Gymnastics,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045762121,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Women's Gymnastics,,,,University of Iowa,,,,,,,,,,,,,,,31858045762121,59/2,188-207
Gymnastics -- ca.  / CMP no 1K0401–1K0460,The University of Iowa; The Crowley Company,,,Gymnastics -- ca.  / CMP no 1K0401–1K0460,Women's Gymnastics,Women's,Gymnastics,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045762139,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Women's Gymnastics,,,,University of Iowa,,,,,,,,,,,,,,,31858045762139,59/3,001-060
Gymnastics -- ca. 1991/92,The University of Iowa; The Crowley Company,1991/1992,,Gymnastics -- ca. 1991/92,Women's Gymnastics,Women's,Gymnastics,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045762139,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,1991-1992 Iowa Hawkeyes Women's Gymnastics,,,,University of Iowa,,,,,,,,,,,,,,,31858045762139,59/3,061-071
Gymnastics -- ca. 1994/95,The University of Iowa; The Crowley Company,1994/1995,,Gymnastics -- ca. 1994/95,Women's Gymnastics,Women's,Gymnastics,,1990-2000,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045762139,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,1994-1995 Iowa Hawkeyes Women's Gymnastics,,,,University of Iowa,,,,,,,,,,,,,,,31858045762139,59/3,072-172
Gymnastics – misc. / Miscellaneous slides,The University of Iowa; The Crowley Company,,,Gymnastics – misc. / Miscellaneous slides,Women's Gymnastics,Women's,Gymnastics,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045762139,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Women's Gymnastics,,,,University of Iowa,,,,,,,,,,,,,,,31858045762139,59/3,173-196
Softball -- ca.  / CMP no.  1L0001-1L0080,The University of Iowa; The Crowley Company,,,Softball -- ca.  / CMP no.  1L0001-1L0080,Softball,Women's,Softball,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045762220,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Softball,,,,University of Iowa,,,,,,,,,,,,,,,31858045762220,59/4,001-080
Softball -- ca. / CMP no. 1L0081-1L0194,The University of Iowa; The Crowley Company,,,Softball -- ca. / CMP no. 1L0081-1L0194,Softball,Women's,Softball,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045762220,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Softball,,,,University of Iowa,,,,,,,,,,,,,,,31858045762220,59/4,081-193
Softball -- ca. / CMP no. 1L0195-1L0210,The University of Iowa; The Crowley Company,,,Softball -- ca. / CMP no. 1L0195-1L0210,Softball,Women's,Softball,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045762212,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Softball,,,,University of Iowa,,,,,,,,,,,,,,,31858045762212,59/5,001-015
Softball -- ca. / CMP no. 1L0211-1L0371,The University of Iowa; The Crowley Company,,,Softball -- ca. / CMP no. 1L0211-1L0371,Softball,Women's,Softball,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045762212,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Softball,,,,University of Iowa,,,,,,,,,,,,,,,31858045762212,59/5,016-163
Softball -- ca. / CMP no. 1L0371-1L0425 (CMP noted 0374 & 0375 as missing),The University of Iowa; The Crowley Company,,,Softball -- ca. / CMP no. 1L0371-1L0425 (CMP noted 0374 & 0375 as missing),Softball,Women's,Softball,,,Color slides,image/tiff,Still image,Photographs,Hawkeyes Athletic Slides,University of Iowa. Libraries. University Archives,Center for Media Production Photographic Service Slide Collection,RG30_0002_009,31858045762212,Copyright © The University of Iowa 2015.  All rights reserved.,Contact the University Archives at the University of Iowa: http://www.lib.uiowa.edu/sc/contact/,Iowa Hawkeyes Softball,,,,University of Iowa,,,,,,,,,,,,,,,31858045762212,59/5,164-216
